t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,T,Vpz,Vms,gamma_dot,tau,mu_en_bal,mu_current_relation
1507553000.24,443.313,442.387,442.87,461.721,438.958,443.723,2.545,0.003,15.0,0.0258064516,0.5694674017,161.991587646,-3115.4007264,1.05369231211e-05,-19.231867356
1507553000.25,443.313,442.387,442.87,461.721,441.239,441.853,2.519,0.003,15.0,0.0064516129,0.565409114,161.423227613,-3050.32752996,1.06237103904e-05,-18.8964597912
1507553000.26,443.313,442.387,442.87,461.721,441.239,441.853,2.532,0.003,15.0,0.0,0.5613671945,160.852454645,-2985.49464694,1.07105009403e-05,-18.5604543836
1507553000.27,434.43,433.726,433.388,461.721,441.239,441.853,2.568,0.006,15.0,0.035483871,0.557343568,160.279370982,-2920.92307373,1.07973036711e-05,-18.2239489451
1507553000.29,434.43,433.726,433.388,414.307,438.288,431.853,2.542,0.003,15.0,0.0,0.5533401618,159.704080567,-2856.63318175,1.08841300502e-05,-17.8870394019
1507553000.3,434.43,433.726,433.388,414.307,438.288,431.853,2.532,0.006,15.0,0.0451612903,0.5493589057,159.126688589,-2792.64401868,1.09709952457e-05,-17.5498154548
1507553000.31,437.037,435.464,436.961,414.307,438.288,431.853,2.526,0.0,15.0,0.0,0.545401732,158.547300795,-2728.97358608,1.10579178635e-05,-17.2123623197
1507553000.32,437.037,435.464,436.961,434.595,436.325,435.124,2.526,0.003,15.0,0.0258064516,0.5414705751,157.966023219,-2665.63972048,1.11449187366e-05,-16.8747662703
1507553000.33,437.037,435.464,436.961,434.595,436.325,435.124,2.539,0.003,15.0,0.0064516129,0.5375673699,157.38296253,-2602.66061711,1.12320201281e-05,-16.5371179655
1507553000.34,426.73,427.351,425.991,434.595,436.325,435.124,2.526,0.0,15.0,0.0,0.5336940513,156.798226564,-2540.05482442,1.13192457008e-05,-16.1995124567
1507553000.35,426.73,427.351,425.991,439.704,426.548,425.835,2.568,0.006,15.0,0.035483871,0.5298525544,156.211924638,-2477.84091747,1.14066210018e-05,-15.8620471722
1507553000.37,426.73,427.351,425.991,439.704,426.548,425.835,2.513,0.0,15.0,0.0,0.526044812,155.624167546,-2416.03702681,1.14941741382e-05,-15.5248189591
1507553000.38,424.952,423.718,424.207,439.704,426.548,425.835,2.545,0.006,15.0,0.0451612903,0.5222727534,155.035067495,-2354.66071872,1.15819359734e-05,-15.1879233309
1507553000.39,424.952,423.718,424.207,430.541,423.131,422.964,2.539,0.0,15.0,0.0,0.5185383026,154.444738137,-2293.7293149,1.16699396463e-05,-14.8514565311
1507553000.4,424.952,423.718,424.207,430.541,423.131,422.964,2.565,0.006,15.0,0.0290322581,0.514843379,153.853294599,-2233.2598256,1.17582207144e-05,-14.5155151303
1507553000.41,414.963,423.718,424.207,430.541,423.131,422.964,2.513,0.0,15.0,0.0032258065,0.5111898976,153.260853489,-2173.26846999,1.18468178977e-05,-14.1801929228
1507553000.42,414.963,405.294,407.375,413.566,412.46,412.2,2.529,0.003,15.0,0.0,0.5075797685,152.66753286,-2113.77085583,1.19357728415e-05,-13.8455820712
1507553000.44,414.963,405.294,407.375,413.566,412.46,412.2,2.535,0.006,15.0,0.0419354839,0.5040148951,152.073451897,-2054.78281216,1.20251289238e-05,-13.5117785947
1507553000.45,416.874,405.294,407.375,413.566,412.46,412.2,2.555,0.0,15.0,0.0,0.500497174,151.478730385,-1996.32064818,1.21149309815e-05,-13.1788842111
1507553000.46,416.874,424.915,420.982,415.316,416.077,414.73,2.542,0.01,15.0,0.0419354839,0.4970284943,150.883488491,-1938.400525,1.22052262832e-05,-12.8470023088
1507553000.47,416.874,424.915,420.982,415.316,416.077,414.73,2.568,0.003,15.0,0.0,0.4936107375,150.287847068,-1881.03772069,1.22960655919e-05,-12.5162330647
1507553000.48,416.874,424.915,420.982,415.316,416.077,414.73,2.558,0.006,15.0,0.0193548387,0.4902457771,149.691928191,-1824.2460754,1.23875039164e-05,-12.1866696317
1507553000.49,401.812,407.188,408.451,406.414,405.997,414.73,2.552,0.0,15.0,0.0096774194,0.4869354786,149.095855522,-1768.03757224,1.24796011001e-05,-11.858395165
1507553000.5,401.812,407.188,408.451,406.414,405.997,405.328,2.545,0.003,15.0,0.0,0.4836816983,148.499754285,-1712.42235679,1.25724217917e-05,-11.5314827626
1507553000.52,401.812,407.188,408.451,406.414,405.997,405.328,2.568,0.01,15.0,0.0419354839,0.4804862826,147.903750977,-1657.40906742,1.26660350104e-05,-11.2059975252
1507553000.53,408.653,402.728,403.376,406.414,405.997,405.328,2.51,0.0,15.0,0.0,0.4773510668,147.307973176,-1603.00509142,1.27605137915e-05,-10.8819981489
1507553000.54,408.653,402.728,403.376,387.016,401.53,401.884,2.523,0.006,15.0,0.0387096774,0.4742778753,146.712549503,-1549.21723476,1.28559342217e-05,-10.5595413618
1507553000.55,408.653,402.728,403.376,387.016,401.53,401.884,2.552,0.0,15.0,0.0,0.4712685224,146.117609521,-1496.05277057,1.29523739312e-05,-10.2386890634
1507553000.56,393.361,402.728,403.376,387.016,401.53,401.884,2.519,0.0,15.0,0.0225806452,0.4683248147,145.523283545,-1443.519733,1.30499117591e-05,-9.91951045791
1507553000.57,393.361,378.367,377.244,407.718,391.041,390.483,2.519,0.01,15.0,0.0129032258,0.4654485515,144.929702549,-1391.62673421,1.31486280545e-05,-9.60208093811
1507553000.58,393.361,378.367,377.244,407.718,391.041,390.483,2.532,0.0,15.0,0.0,0.4626415213,144.336998091,-1340.38329564,1.32486040822e-05,-9.28648450061
1507553000.59,393.361,378.367,377.244,407.718,391.041,390.483,2.545,0.006,15.0,0.0419354839,0.459905497,143.745302168,-1289.80007565,1.33499215353e-05,-8.97281550214
1507553000.61,385.128,408.308,410.736,392.546,393.474,390.483,2.545,0.0,15.0,0.0,0.4572422326,143.154747249,-1239.88833699,1.34526631882e-05,-8.66117513263
1507553000.62,385.128,408.308,410.736,392.546,393.474,391.808,2.519,0.01,15.0,0.0451612903,0.454653466,142.565466645,-1190.65938203,1.3556913721e-05,-8.35166755349
1507553000.63,385.128,408.308,410.736,392.546,393.474,391.808,2.574,0.0,15.0,0.0,0.4521409206,141.97759504,-1142.12448302,1.36627597299e-05,-8.04439941882
1507553000.64,393.164,384.378,383.455,392.546,393.474,391.808,2.581,0.003,15.0,0.0225806452,0.4497063037,141.391268877,-1094.29442435,1.37702902446e-05,-7.73947665252
1507553000.65,393.164,384.378,383.455,383.35,383.083,382.937,2.555,0.0,15.0,0.0096774194,0.4473513051,140.806626336,-1047.17823183,1.38795985689e-05,-7.43699539629
1507553000.66,393.164,384.378,383.455,383.35,383.083,382.937,2.552,0.0,15.0,0.0,0.4450775967,140.223806924,-1000.78246197,1.39907834016e-05,-7.13703674091
1507553000.67,380.314,384.378,383.455,383.35,383.083,382.937,2.548,0.003,15.0,0.0387096774,0.4428868316,139.642951065,-955.111720797,1.41039480766e-05,-6.83967012663
1507553000.69,380.314,378.969,379.2,378.997,378.11,382.937,2.532,0.0,15.0,0.0,0.4407806446,139.064199976,-910.169511667,1.42191992738e-05,-6.54495917586
1507553000.7,380.314,378.969,379.2,378.997,378.11,377.482,2.568,0.01,15.0,0.0483870968,0.438760652,138.48769569,-865.958760128,1.43366461476e-05,-6.25296533249
1507553000.71,380.314,378.969,379.2,378.997,378.11,377.482,2.532,0.003,15.0,0.0,0.4368284495,137.913581053,-822.481867697,1.44564001049e-05,-5.9637481778
1507553000.72,369.54,368.959,368.966,378.997,378.11,377.482,2.532,0.0,15.0,0.0258064516,0.4349856115,137.341999724,-779.740705032,1.45785747108e-05,-5.67736531141
1507553000.73,369.54,368.959,368.966,367.593,367.001,367.151,2.532,0.006,15.0,0.0064516129,0.43323369,136.773096157,-737.737123667,1.47032847653e-05,-5.39387602092
1507553000.74,369.54,368.959,368.966,367.593,367.001,367.151,2.539,0.0,15.0,0.0,0.4315742151,136.207015367,-696.473542882,1.48306453341e-05,-5.11334560124
1507553000.75,369.54,368.959,368.966,367.593,367.001,367.151,2.587,0.003,15.0,0.035483871,0.4300086937,135.643902607,-655.952738176,1.4960771965e-05,-4.83584389397
1507553000.77,368.242,368.613,369.668,368.659,367.001,367.151,2.561,0.0,15.0,0.0,0.4285386072,135.083903272,-616.176679924,1.50937823262e-05,-4.56143674411
1507553000.78,368.242,368.613,369.668,368.659,358.132,367.728,2.565,0.01,15.0,0.0483870968,0.4271654092,134.527163045,-577.145326632,1.52297979004e-05,-4.29017689491
1507553000.79,368.242,368.613,369.668,368.659,358.132,367.728,2.568,0.0,15.0,0.0,0.4258905249,133.973828064,-538.856289356,1.53689443854e-05,-4.02210116067
1507553000.8,361.281,368.613,369.668,368.659,358.132,367.728,2.49,0.0,15.0,0.0258064516,0.4247153512,133.424045052,-501.305399891,1.55113506862e-05,-3.75723431032
1507553000.81,361.281,358.903,355.433,359.058,370.068,367.728,2.587,0.006,15.0,0.0064516129,0.4236412556,132.877961433,-464.487892484,1.56571468345e-05,-3.49559767078
1507553000.82,361.281,358.903,355.433,359.058,370.068,345.703,2.577,0.0,15.0,0.0,0.422669575,132.335725373,-428.398834429,1.58064630761e-05,-3.23721227372
1507553000.83,361.281,358.903,355.433,359.058,370.068,345.703,2.548,0.006,15.0,0.0387096774,0.4218016161,131.797485628,-393.031989215,1.59594316062e-05,-2.98209019195
1507553000.85,354.996,355.098,358.234,359.058,370.068,345.703,2.568,0.0,15.0,0.0,0.4210386543,131.263391353,-358.378959785,1.61161878563e-05,-2.73022779689
1507553000.86,354.996,355.098,358.234,350.688,352.816,366.023,2.513,0.006,15.0,0.0387096774,0.4203819332,130.733592096,-324.429720902,1.62768694987e-05,-2.48160947543
1507553000.87,354.996,355.098,358.234,350.688,352.816,366.023,2.516,0.003,15.0,0.0,0.4198326647,130.208237953,-291.173891479,1.64416141624e-05,-2.23621712462
1507553000.88,354.996,355.098,358.234,350.688,352.816,366.023,2.558,0.0,15.0,0.0,0.4193920273,129.687479733,-258.602015723,1.66105569632e-05,-1.99403995093
1507553000.89,329.416,344.741,344.439,346.87,343.439,366.023,2.503,0.006,15.0,0.035483871,0.4190611662,129.171469055,-226.705965739,1.67838295075e-05,-1.75507770715
1507553000.91,329.416,344.741,344.439,346.87,343.439,342.295,2.51,0.0,15.0,0.0,0.4188411916,128.66035825,-195.478974757,1.69615594569e-05,-1.51934113518
1507553000.92,329.416,344.741,344.439,346.87,343.439,342.295,2.539,0.006,15.0,0.0387096774,0.4187331797,128.154299963,-164.916226707,1.71438692984e-05,-1.28685675591
1507553000.93,363.407,344.741,344.439,346.87,343.439,342.295,2.558,0.0,15.0,0.0,0.4187381719,127.653446785,-135.014873211,1.73308759693e-05,-1.05766727504
1507553000.94,363.407,326.848,327.012,343.471,344.177,343.824,2.539,0.003,15.0,0.0,0.4188571723,127.157951126,-105.772891084,1.75226923503e-05,-0.831822863983
1507553000.95,363.407,326.848,327.012,343.471,344.177,343.824,2.542,0.006,15.0,0.0387096774,0.4190911432,126.667965189,-77.1881628945,1.7719428317e-05,-0.609373986385
1507553000.97,363.407,326.848,327.012,343.471,344.177,343.824,2.548,0.0,15.0,0.0,0.4194410008,126.183640913,-49.2584325048,1.79211903044e-05,-0.390370987463
1507553000.98,334.695,353.59,353.733,343.471,344.177,343.824,2.5,0.006,15.0,0.0387096774,0.4199076124,125.705130054,-21.9816686942,1.81280801457e-05,-0.174866918198
1507553000.99,334.695,353.59,353.733,328.802,334.113,333.363,2.545,0.0,15.0,0.0,0.4204917952,125.232584505,4.64325895187,1.83401932958e-05,0.0370770831745
1507553001.0,334.695,353.59,353.733,328.802,334.113,333.363,2.532,0.003,15.0,0.0,0.4211943171,124.766156532,30.6160373213,1.85576173228e-05,0.245387356414
1507553001.01,334.695,353.59,353.733,328.802,334.113,333.363,2.561,0.006,15.0,0.0387096774,0.4220158968,124.305998717,55.9352430564,1.87804319952e-05,0.449980239359
1507553001.03,330.877,329.416,329.715,328.802,334.113,333.363,2.59,0.0,15.0,0.0,0.4229572029,123.85226383,80.5994562547,1.9008710817e-05,0.650770956962
1507553001.04,330.877,329.416,329.715,315.842,323.055,327.677,2.574,0.006,15.0,0.0419354839,0.4240188527,123.405104639,104.608758584,1.92425233959e-05,0.847685830264
1507553001.06,330.877,329.416,329.715,315.842,323.055,327.677,2.535,0.003,15.0,0.0193548387,0.4252014093,122.964673479,127.965708779,1.94819369718e-05,1.04067050445
1507553001.07,319.863,319.373,318.971,315.842,323.055,327.677,2.542,0.0,15.0,0.0,0.4265053806,122.531121779,150.674769313,1.9727015203e-05,1.22968570863
1507553001.08,319.863,319.373,318.971,331.112,322.635,317.306,2.561,0.003,15.0,0.0,0.4279312175,122.10459981,172.741045627,1.99778154575e-05,1.41469728328
1507553001.09,319.863,319.373,318.971,331.112,322.635,317.306,2.513,0.01,15.0,0.0419354839,0.4294793127,121.685256687,194.169702164,2.02343872451e-05,1.59567155011
1507553001.11,319.863,319.373,318.971,331.112,322.635,317.306,2.558,0.0,15.0,0.0,0.4311499975,121.273240502,214.965708493,2.04967710841e-05,1.77257330308
1507553001.12,294.003,317.507,318.12,331.112,322.635,317.306,2.526,0.003,15.0,0.0032258065,0.4329435405,120.868698503,235.133509871,2.07649972515e-05,1.94536313192
1507553001.13,294.003,317.507,318.12,300.842,300.45,316.496,2.545,0.01,15.0,0.0419354839,0.4348601463,120.471777139,254.676951996,2.10390850421e-05,2.11399680526
1507553001.15,294.003,317.507,318.12,300.842,300.45,316.496,2.503,0.0,15.0,0.0,0.4368999545,120.082621717,273.599126556,2.1319042002e-05,2.27842399379
1507553001.16,337.351,317.507,318.12,300.842,300.45,316.496,2.555,0.003,15.0,0.0258064516,0.4390630378,119.701375814,291.901885058,2.16048625037e-05,2.43858421069
1507553001.17,337.351,309.822,309.138,333.75,326.926,316.496,2.577,0.0,15.0,0.0129032258,0.4413493989,119.328181054,309.585958321,2.18965273414e-05,2.59440775505
1507553001.18,337.351,309.822,309.138,333.75,326.926,307.466,2.581,0.0,15.0,0.0,0.4437589686,118.96317758,326.652389866,2.21940059358e-05,2.74582771333
1507553001.2,337.351,309.822,309.138,333.75,326.926,307.466,2.532,0.01,15.0,0.0451612903,0.4462916043,118.606504824,343.104025431,2.24972587651e-05,2.89279265028
1507553001.21,337.351,309.822,309.138,333.75,326.926,307.466,2.555,0.0,15.0,0.0,0.4489470875,118.258301987,358.945457285,2.28062367059e-05,3.03526645701
1507553001.22,299.324,302.755,303.539,302.041,326.926,307.466,2.542,0.006,15.0,0.0322580645,0.451725121,117.918708133,374.182020805,2.31208784256e-05,3.17322015081
1507553001.23,299.324,302.755,303.539,302.041,301.404,301.581,2.571,0.006,15.0,0.0129032258,0.4546253266,117.587861887,388.819355065,2.34411090736e-05,3.30662832733
1507553001.24,299.324,302.755,303.539,302.041,301.404,301.581,2.552,0.0,15.0,0.0,0.4576472431,117.265900762,402.863747842,2.3766840866e-05,3.43547224918
1507553001.26,299.324,302.755,303.539,302.041,301.404,301.581,2.574,0.006,15.0,0.0451612903,0.460790324,116.952960512,416.322644875,2.4097974123e-05,3.55974438827
1507553001.27,298.615,292.894,292.718,302.041,301.404,301.581,2.552,0.0,15.0,0.0,0.4640539345,116.649174859,429.204956962,2.44343977813e-05,3.67945129043
1507553001.28,298.615,292.894,292.718,291.699,291.664,290.692,2.539,0.006,15.0,0.0290322581,0.4674373487,116.354675369,441.520966213,2.47759890107e-05,3.79461302102
1507553001.29,298.615,292.894,292.718,291.699,291.664,290.692,2.552,0.003,15.0,0.0064516129,0.4709397481,116.069591143,453.281745399,2.51226118613e-05,3.90525839659
1507553001.3,298.615,292.894,292.718,291.699,291.664,290.692,2.558,0.003,15.0,0.0,0.4745602202,115.794048398,464.498667654,2.54741161266e-05,4.01142091569
1507553001.31,292.278,292.894,292.718,291.699,291.664,290.692,2.545,0.003,15.0,0.0419354839,0.4782977568,115.528170274,475.183486833,2.58303374452e-05,4.11313955466
1507553001.33,292.278,285.725,283.903,290.462,290.823,290.692,2.571,0.0,15.0,0.0,0.4821512512,115.272076848,485.348611318,2.61910977791e-05,4.21046123735
1507553001.34,292.278,285.725,283.903,290.462,290.823,289.525,2.516,0.006,15.0,0.0419354839,0.4861194953,115.025885131,495.007146678,2.65562054033e-05,4.3034413177
1507553001.35,292.278,285.725,283.903,290.462,290.823,289.525,2.577,0.003,15.0,0.0,0.4902011774,114.789709013,504.172615851,2.69254542028e-05,4.39214124843
1507553001.36,292.278,285.725,283.903,290.462,290.823,289.525,2.548,0.003,15.0,0.0,0.4943948812,114.563659243,512.858819084,2.72986233682e-05,4.47662742683
1507553001.37,281.557,287.125,288.567,290.462,290.823,289.525,2.532,0.003,15.0,0.035483871,0.4986990835,114.347843497,521.080056899,2.76754779304e-05,4.5569731878
1507553001.39,281.557,287.125,288.567,276.937,280.264,280.169,2.558,0.0,15.0,0.0,0.5031121512,114.142366433,528.850998464,2.80557684175e-05,4.63325770255
1507553001.4,281.557,287.125,288.567,276.937,280.264,280.169,2.523,0.01,15.0,0.0387096774,0.5076323377,113.947329532,536.186217804,2.84392297204e-05,4.70556194697
1507553001.41,281.557,287.125,288.567,276.937,280.264,280.169,2.526,0.003,15.0,0.0,0.5122577797,113.762830757,543.099774802,2.8825580152e-05,4.77396502167
1507553001.42,272.662,287.125,288.567,276.937,280.264,280.169,2.523,0.0,15.0,0.0,0.5169864941,113.588964337,549.604576042,2.92145198319e-05,4.83853849053
1507553001.43,272.662,275.306,275.786,276.37,274.283,280.169,2.516,0.006,15.0,0.0290322581,0.5218163764,113.425820712,555.711722607,2.96057289606e-05,4.89934054804
1507553001.44,272.662,275.306,275.786,276.37,274.283,273.533,2.532,0.0,15.0,0.0,0.5267451988,113.273486414,561.430208329,2.99988670086e-05,4.95641324463
1507553001.46,272.662,275.306,275.786,276.37,274.283,273.533,2.555,0.006,15.0,0.0451612903,0.5317706071,113.132043801,566.767122029,3.03935733129e-05,5.00978416888
1507553001.47,272.662,275.306,275.786,276.37,274.283,273.533,2.526,0.0,15.0,0.0,0.5368901181,113.001570845,571.728368546,3.07894692495e-05,5.05947275131
1507553001.48,270.017,275.306,275.786,276.37,274.283,273.533,2.532,0.0,15.0,0.0129032258,0.5421011181,112.882141084,576.319145769,3.11861598853e-05,5.10549445851
1507553001.49,270.017,259.871,257.935,266.885,263.995,273.533,2.552,0.01,15.0,0.0193548387,0.547400862,112.773823571,580.54381704,3.15832340566e-05,5.14785965978
1507553001.5,270.017,259.871,257.935,266.885,263.995,260.62,2.513,0.0,15.0,0.0,0.5527864715,112.676682544,584.405818656,3.19802646839e-05,5.18657281578
1507553001.52,270.017,259.871,257.935,266.885,263.995,260.62,2.571,0.006,15.0,0.0483870968,0.5582549346,112.590776829,587.907752117,3.23768099202e-05,5.2216333227
1507553001.53,270.017,259.871,257.935,266.885,263.995,260.62,2.565,0.0,15.0,0.0,0.563803104,112.516159348,591.051822182,3.27724153061e-05,5.25303943546
1507553001.54,264.27,268.703,271.774,266.885,263.995,260.62,2.529,0.0,15.0,0.0258064516,0.5694276977,112.452876984,593.84068997,3.31666172802e-05,5.28079588444
1507553001.55,264.27,268.703,271.774,262.426,262.776,260.62,2.539,0.006,15.0,0.0129032258,0.5751253008,112.400970691,596.277596496,3.35589445904e-05,5.30491500947
1507553001.56,264.27,268.703,271.774,262.426,262.776,263.319,2.555,0.003,15.0,0.0,0.5808923675,112.360475666,598.365645009,3.39489171267e-05,5.32541039418
1507553001.57,264.27,268.703,271.774,262.426,262.776,263.319,2.545,0.013,15.0,0.0451612903,0.5867252216,112.331421449,600.107593334,3.4336046203e-05,5.34229501947
1507553001.59,264.27,268.703,271.774,262.426,262.776,263.319,2.529,0.0,15.0,0.0,0.5926200584,112.313831946,601.506096131,3.47198363851e-05,5.35558341933
1507553001.6,254.41,254.643,253.876,262.426,262.776,263.319,2.542,0.0,15.0,0.035483871,0.5985729452,112.307725422,602.563491805,3.50997858805e-05,5.36528978341
1507553001.61,254.41,254.643,253.876,254.005,253.425,263.319,2.529,0.0,15.0,0.0,0.6045798229,112.3131143,603.281339768,3.54753862855e-05,5.37142384064
1507553001.62,254.41,254.643,253.876,254.005,253.425,251.783,2.545,0.003,15.0,0.0,0.6106365078,112.330004727,603.660234158,3.58461233504e-05,5.37398921707
1507553001.64,254.41,254.643,253.876,254.005,253.425,251.783,2.539,0.01,15.0,0.0451612903,0.6167386977,112.358396053,603.699883204,3.62114789514e-05,5.37298416861
1507553001.65,254.41,254.643,253.876,254.005,253.425,251.783,2.548,0.0,15.0,0.0,0.6228819779,112.398280457,603.399335599,3.65709335038e-05,5.3684036192
1507553001.66,250.803,249.074,250.105,254.005,253.425,251.783,2.555,0.003,15.0,0.0258064516,0.6290618252,112.449642782,602.757299803,3.69239684936e-05,5.36024201494
1507553001.67,250.803,249.074,250.105,249.679,249.232,251.783,2.574,0.003,15.0,0.0129032258,0.635273611,112.512460433,601.772662156,3.72700696454e-05,5.34849793385
1507553001.68,250.803,249.074,250.105,249.679,249.232,248.669,2.535,0.006,15.0,0.0,0.6415126043,112.586703223,600.445095545,3.76087305215e-05,5.33317948175
1507553001.69,250.803,249.074,250.105,249.679,249.232,248.669,2.574,0.006,15.0,0.0483870968,0.6477739759,112.672333164,598.775243346,3.79394548526e-05,5.31430588622
1507553001.71,250.803,249.074,250.105,249.679,249.232,248.669,2.542,0.0,15.0,0.0,0.6540528034,112.769304307,596.764558149,3.82617576896e-05,5.29190600065
1507553001.72,244.137,249.074,243.676,249.679,249.232,248.669,2.574,0.01,15.0,0.0322580645,0.6603440781,112.877562643,594.415296283,3.85751671146e-05,5.26601817374
1507553001.73,244.137,238.326,243.676,243.253,242.84,248.669,2.539,0.0,15.0,0.0032258065,0.6666427129,112.99704597,591.730607175,3.88792263272e-05,5.23669094262
1507553001.74,244.137,238.326,243.676,243.253,242.84,245.483,2.542,0.006,15.0,0.0,0.6729435517,113.127683635,588.714327426,3.91734948169e-05,5.20398109914
1507553001.75,244.137,238.326,243.676,243.253,242.84,245.483,2.558,0.006,15.0,0.0451612903,0.6792413802,113.269396216,585.370479746,3.94575485124e-05,5.16794914866
1507553001.77,244.137,238.326,243.676,243.253,242.84,245.483,2.523,0.0,15.0,0.0,0.6855309341,113.422095298,581.702916394,3.97309800891e-05,5.12865606006
1507553001.78,247.296,238.326,243.676,243.253,242.84,245.483,2.519,0.003,15.0,0.0419354839,0.6918069076,113.58568335,577.714905929,3.99933988895e-05,5.08615953078
1507553001.79,247.296,248.872,242.001,247.312,248.011,245.483,2.561,0.003,15.0,0.0,0.6980639606,113.760053681,573.40846207,4.02444296449e-05,5.0405080124
1507553001.8,247.296,248.872,242.001,247.312,248.011,247.905,2.532,0.003,15.0,0.0,0.7042967268,113.945090447,568.784281184,4.04837132831e-05,4.99174013512
1507553001.81,247.296,248.872,242.001,247.312,248.011,247.905,2.581,0.006,15.0,0.035483871,0.7104998217,114.140668709,563.842487225,4.07109105971e-05,4.93989122023
1507553001.82,247.296,248.872,242.001,247.312,248.011,247.905,2.529,0.0,15.0,0.0,0.7166678502,114.346654461,558.583377317,4.09257059181e-05,4.88499974003
1507553001.84,246.634,248.872,242.001,247.312,248.011,247.905,2.526,0.01,15.0,0.0516129032,0.7227954138,114.562904598,553.007462391,4.11278081776e-05,4.82710755574
1507553001.85,246.634,252.631,252.823,248.349,248.011,247.905,2.565,0.003,15.0,0.0,0.7288771173,114.789266857,547.114791723,4.1316949169e-05,4.76625390773
1507553001.86,246.634,252.631,252.823,248.349,241.706,248.769,2.581,0.006,15.0,0.0161290323,0.7349075793,115.025579838,540.904910706,4.14928842129e-05,4.7024749753
1507553001.87,246.634,252.631,252.823,248.349,241.706,248.769,2.565,0.006,15.0,0.0258064516,0.7408814414,115.27167302,534.378079148,4.16553973892e-05,4.63581437788
1507553001.88,246.634,252.631,252.823,248.349,241.706,248.769,2.561,0.003,15.0,0.0,0.7467933776,115.527366706,527.536280636,4.18043060495e-05,4.56633173314
1507553001.9,254.181,252.631,252.823,248.349,241.706,248.769,2.565,0.006,15.0,0.0516129032,0.7526381035,115.792471899,520.383182383,4.19394613324e-05,4.49410202448
1507553001.91,254.181,254.501,254.747,255.524,241.706,248.769,2.587,0.0,15.0,0.0,0.7584103846,116.066790212,512.923932676,4.20607478486e-05,4.41921355575
1507553001.92,254.181,254.501,254.747,255.524,259.677,256.929,2.565,0.01,15.0,0.0322580645,0.7641050472,116.3501139,505.16547452,4.21680852545e-05,4.34177034802
